Id,SalePrice
1872,171394.82965882798
1873,235937.53782666093
1874,143165.1254458465
1875,198809.88484065223
1876,196508.15046720687
1877,224684.35150172148
1878,204222.8809207909
1879,134337.8328353712
1880,136648.09936315508
1881,263459.3251988552
1882,245915.45262013024
1883,211472.5202854981
1884,223044.4063389214
1885,246943.79024671813
1886,307818.4364610719
1887,192055.90839206098
1888,290795.92610056425
1889,167421.43102176432
1890,133965.05072683835
1891,144566.03095504866
1892,107566.05192383492
1893,141567.68004062984
1894,124929.78490444488
1895,141984.51097326603
1896,116837.80006783076
1897,127972.07509591058
1898,119803.22836268933
1899,136968.39597720958
1900,160577.47887478667
1901,172001.48581498722
1902,132804.71268088184
1903,206171.6086639277
1904,138883.89821296473
1905,194249.02038254883
1906,168215.09336509038
1907,216181.21393827017
1908,111225.2433191286
1909,127826.22958387066
1910,112673.59675140264
1911,179009.1834026776
1912,250588.29146777382
1913,149083.6936047295
1914,81412.91384362316
1915,331971.13212108315
1916,62444.83859642129
1917,267204.0904943148
1918,144298.0390878376
1919,162223.11388946697
1920,154959.85295169367
1921,387933.7511087405
1922,323860.416467332
1923,204026.84769221963
1924,217364.7873038264
1925,226297.5114496657
1926,377623.37549222755
1927,146525.10291031734
1928,153290.88609716762
1929,130378.5618458905
1930,125342.55882184692
1931,141262.3254207593
1932,131774.25659571952
1933,181453.88981164136
1934,182305.38649757064
1935,175106.63022577215
1936,189738.12921786748
1937,183382.7749192365
1938,173959.39389766284
1939,272107.79407202796
1940,194230.35978405873
1941,181194.6324795877
1942,193895.24568673724
1943,194542.98392593043
1944,374630.5925717448
1945,357348.9383814848
1946,169214.2457295835
1947,323399.8186868856
1948,180821.58120970498
1949,220574.56309103649
1950,191239.16429000223
1951,246190.68431927622
1952,225394.08674617825
1953,163240.11132040896
1954,207698.43653935456
1955,129012.41776030914
1956,307678.650136985
1957,173303.43232701826
1958,325453.27161417896
1959,144089.4837327881
1960,113149.49997248189
1961,116733.72390778219
1962,102012.33360838682
1963,102320.39048727269
1964,103996.91908119772
1965,150752.17694243626
1966,157064.905895129
1967,302968.22783574974
1968,413027.5243318557
1969,383490.19270061434
1970,419731.3207014335
1971,406598.6797383286
1972,347420.8700068054
1973,276843.3536114009
1974,342399.9847207649
1975,417345.83787465317
1976,291973.9354331625
1977,410396.3923813591
1978,376924.15911153663
1979,316363.64760088763
1980,192620.16174051393
1981,305885.43000760063
1982,249820.59471806602
1983,224815.43968346372
1984,164709.40517933323
1985,217943.86930364996
1986,239078.3296769979
1987,171647.99062400707
1988,184823.4663853693
1989,203626.8778021126
1990,220090.56695351555
1991,207471.12614559085
1992,206379.97368675764
1993,180232.73234072162
1994,246543.48698472898
1995,186001.80324451654
1996,252882.257864761
1997,302502.1871549589
1998,350810.687852312
1999,246807.8124846623
2000,313210.28080004524
2001,304206.13062049967
2002,247848.08941950527
2003,274760.13907015097
2004,290109.87517124036
2005,225691.57886405423
2006,230033.6397252117
2007,255490.85286726683
2008,191859.33700904268
2009,195329.86061060164
2010,202965.16691903974
2011,161018.96969974026
2012,169863.6221118525
2013,181475.7040137108
2014,176298.6805926569
2015,186111.86352083663
2016,196052.4381596454
2017,200590.07570296334
2018,130364.27066796746
2019,129847.70891496066
2020,119931.81069097182
2021,116262.27462793095
2022,164932.66471743726
2023,153617.16079670278
2024,228211.61458718812
2025,307128.1903715393
2026,190316.8718243736
2027,157558.6059261064
2028,148526.8464993604
2029,175962.4624576005
2030,252107.73986345672
2031,220112.95067107555
2032,257317.57037236282
2033,227867.7711209237
2034,166642.52877832943
2035,206114.60461009675
2036,180712.35733368684
2037,194176.08721831118
2038,297763.39819305646
2039,194143.9838743604
2040,337500.9776502055
2041,313448.01629888004
2042,216205.89531422427
2043,175281.61834235108
2044,184898.95403673605
2045,217158.55312075955
2046,145603.7535580017
2047,144730.99325558398
2048,134456.9928300824
2049,139718.45253123168
2050,181426.08981910825
2051,111923.14033668628
2052,134514.95586180507
2053,147011.55026730336
2054,81559.61861611894
2055,153494.24676280585
2056,136058.805499303
2057,122496.18110927404
2058,212764.64063349087
2059,125482.75443021563
2060,157063.14383994616
2061,163208.88763862426
2062,135123.92981229856
2063,114361.95208350972
2064,134364.08800289317
2065,109885.67934715997
2066,154064.60651758625
2067,140073.63350844505
2068,153988.82088946583
2069,82448.02531682208
2070,110611.97856618166
2071,97665.16639205281
2072,139591.7362010786
2073,140032.81794998018
2074,174224.4540961259
2075,153404.2489477975
2076,115662.9982215151
2077,147224.60030127582
2078,121855.12868944913
2079,128529.40377710419
2080,117411.0993132961
2081,125702.36685746636
2082,117771.407020403
2083,134775.93188449982
2084,105630.68054416977
2085,132923.06142739806
2086,107440.62314832947
2087,116152.60372628452
2088,112747.70264429638
2089,79899.36828845393
2090,127910.86306275812
2091,118777.3739924646
2092,125399.09646162145
2093,102063.95380843878
2094,132217.32526612913
2095,148004.50958035726
2096,83634.72068136695
2097,101142.85542616893
2098,138450.6723004906
2099,59797.742868124675
2100,99412.30197143528
2101,128137.05927679059
2102,137948.62013061636
2103,99813.40432318502
2104,142312.45563337673
2105,128404.92948513285
2106,78513.85227236028
2107,197040.0099714873
2108,109411.46933354219
2109,107305.28830538738
2110,128565.16861613371
2111,166119.66959476835
2112,136988.4270779142
2113,124980.95225416402
2114,104779.64428405029
2115,142222.4211351338
2116,105197.21406464657
2117,135075.89802894567
2118,118586.07255326364
2119,110517.97161576948
2120,111039.29818361702
2121,165871.11055378543
2122,104170.08669819105
2123,84029.05847095934
2124,175193.36256568242
2125,132926.2112809404
2126,131829.26253385868
2127,134223.8419788801
2128,121069.8070723106
2129,101814.27469824222
2130,140859.7988494361
2131,143837.3336187348
2132,102411.01121036721
2133,112994.14491407687
2134,116579.08736440803
2135,94822.18058014869
2136,71929.81257563918
2137,112575.74613939141
2138,136923.9985799206
2139,152266.73146167066
2140,132316.77450337008
2141,135366.6289691494
2142,134772.47592976695
2143,144785.93033855612
2144,130941.13968509724
2145,138556.99750055087
2146,157044.8844739504
2147,159673.2864530828
2148,129541.45170440253
2149,130944.28710687885
2150,194216.3136534704
2151,141818.57299052982
2152,145758.0590099024
2153,166259.14658691897
2154,118606.76512403552
2155,134673.8085453395
2156,235544.94974158364
2157,244246.41340748387
2158,242243.65073941948
2159,226433.55165524167
2160,184024.12485745276
2161,267219.709711539
2162,362903.006398249
2163,357680.12720282335
2164,243492.04675511137
2165,167810.05080478056
2166,146201.40716314098
2167,220281.32339708824
2168,214105.59301383886
2169,190145.10098659198
2170,220724.85811095443
2171,148642.85002984357
2172,143103.41080419402
2173,178921.2410548274
2174,237637.50144348454
2175,288550.3025006237
2176,338114.2930371378
2177,263071.724037581
2178,246374.04972630378
2179,145707.58535889073
2180,201538.3875448383
2181,192712.71447672136
2182,219972.63669453296
2183,195417.67405029305
2184,144130.6210625977
2185,113012.77532340483
2186,148556.44309357213
2187,137212.52735365168
2188,154969.33766153583
2189,156916.3527818472
2190,76924.21717071671
2191,86627.52422747941
2192,98743.25105506451
2193,82049.76587182336
2194,92131.83730420744
2195,101567.68002518179
2196,103697.90530107135
2197,112478.46563818066
2198,164207.46924324994
2199,161322.24493781757
2200,138650.12161935997
2201,127984.3136369553
2202,181023.54284499248
2203,168451.46310048876
2204,177856.25827382618
2205,132780.3043597698
2206,129928.34768961863
2207,264861.8619830448
2208,243176.81125789369
2209,210963.43710157336
2210,124912.40408836424
2211,115553.27719331274
2212,108795.44051325858
2213,99924.9387139204
2214,152571.24372084058
2215,100098.84272398833
2216,148536.2060084099
2217,74081.92228288749
2218,104793.93281758278
2219,80997.20445401427
2220,73189.19032126058
2221,353631.00105934526
2222,229429.73107998897
2223,308349.20228678663
2224,233582.77486334476
2225,137434.52325231253
2226,171974.16370062035
2227,212315.72438853202
2228,277228.47671918414
2229,238443.78678594125
2230,164614.45470920188
2231,209507.37027302384
2232,168620.52326315388
2233,173504.57019781528
2234,235819.00924675277
2235,189346.91854371826
2236,296824.48545579653
2237,374390.77265156887
2238,213120.69234599127
2239,141461.33023950714
2240,167579.01883058142
2241,150065.67544382304
2242,137127.5953435075
2243,134028.92570297184
2244,93898.10963190498
2245,100676.80103023737
2246,147545.27762271496
2247,105171.93031729905
2248,125094.64702220297
2249,131413.80859677258
2250,129108.81289083058
2251,118880.19704839372
2252,162243.45287805254
2253,168543.10268271744
2254,177174.53602849174
2255,190995.17521720612
2256,172053.00725914806
2257,203908.92924609792
2258,165870.1015085079
2259,182110.53591655171
2260,167433.09449832645
2261,187118.39276084935
2262,203201.85339585715
2263,371985.8590279956
2264,368606.66648887336
2265,188564.74165911833
2266,284474.2865012573
2267,323477.8449615175
2268,373263.69410156755
2269,163398.4984582895
2270,172481.84603577314
2271,251701.1636440709
2272,215330.28144455017
2273,160728.50447364664
2274,174777.88622687248
2275,174963.0398032131
2276,186744.82149602816
2277,204817.45439843676
2278,147078.79752611174
2279,124807.52597426933
2280,111386.2221625324
2281,158954.93851725687
2282,171766.98181869285
2283,107188.39329767898
2284,97331.34554097516
2285,151547.2349736707
2286,132142.1813817868
2287,374623.2716619668
2288,279632.06056255515
2289,445625.0266234887
2290,404108.0633889983
2291,347584.2485039725
2292,437235.79179358354
2293,435131.1645645751
2294,375152.01415023784
2295,435595.0421774638
2296,288016.2692271062
2297,325795.82498593954
2298,295780.67122733226
2299,410861.21390786493
2300,357407.5099245499
2301,302307.18990679167
2302,250367.25424077318
2303,265697.8446498237
2304,257311.47264370284
2305,186618.80019643815
2306,190097.71626436446
2307,189384.26863780944
2308,230464.26561839442
2309,268089.72698617924
2310,224366.9356148968
2311,196253.36741222336
2312,176763.02698065536
2313,180987.18382465004
2314,174188.19369079356
2315,170569.4392117614
2316,177560.07606460917
2317,177325.30534509046
2318,174735.8602826773
2319,180432.5837591206
2320,175393.96899661398
2321,289110.3969848007
2322,171513.6813502166
2323,175364.7774166243
2324,172308.10167019969
2325,213663.01400654775
2326,169741.32603729898
2327,204195.87613127416
2328,224873.9291832589
2329,183810.64088637743
2330,180736.27329253536
2331,356642.76206063654
2332,383378.19502629386
2333,321710.65074667847
2334,264385.0750645614
2335,265503.90964355617
2336,316444.6250624487
2337,192449.6809256925
2338,277975.7078217659
2339,215076.44392267725
2340,387781.12691433815
2341,209034.33943606605
2342,200142.36135502582
2343,230029.63641834568
2344,239752.3555054198
2345,259314.23351876863
2346,219483.43690401423
2347,201545.34000122454
2348,236642.38335025037
2349,183266.1922581327
2350,307888.40419714927
2351,282855.05647960026
2352,255909.60889630014
2353,229536.31339332447
2354,148234.08026417607
2355,170496.36496912854
2356,166049.30397541352
2357,201002.48922798535
2358,194459.55120012278
2359,142817.1139408452
2360,114489.93728834708
2361,140216.12244470004
2362,264637.57806578063
2363,138523.06874215388
2364,148902.17250782234
2365,216677.55036379915
2366,184525.9071453551
2367,211916.27115914828
2368,218917.11562669466
2369,222599.53863272947
2370,180781.6459694414
2371,175585.00047948037
2372,188896.79377681666
2373,251314.97715880885
2374,292461.1633455854
2375,216202.5483138704
2376,270113.5095929946
2377,333135.3202995002
2378,138982.0306040351
2379,228885.01756608373
2380,148540.77301853782
2381,169276.06227285534
2382,180607.41764969743
2383,204533.00856975754
2384,249636.53586414107
2385,154251.40687754826
2386,141932.46070889887
2387,133225.17730347195
2388,89683.27004097609
2389,122168.57605033743
2390,137893.407722978
2391,130215.35441968114
2392,119458.02392529443
2393,166002.02965971414
2394,146413.64053526375
2395,198175.9992458048
2396,148559.72036513162
2397,166941.1069916261
2398,123848.07856514516
2399,64586.26435719024
2400,67194.97404848089
2401,117029.33150308048
2402,133514.1822624212
2403,134895.58682391825
2404,150382.58957757134
2405,161956.79639204676
2406,135040.27083701565
2407,122108.74755742824
2408,139397.12461523333
2409,142104.0907683041
2410,161918.2909970027
2411,117521.72176972489
2412,165065.0114863836
2413,130126.78466256625
2414,131047.5400537434
2415,131064.56574968278
2416,127609.02018844358
2417,134846.55489949623
2418,124277.97209660785
2419,141029.7652257464
2420,131322.53072995567
2421,153024.0305753294
2422,95280.11317620335
2423,122771.82991768564
2424,159677.05078402333
2425,168640.1016869784
2426,113217.9472143649
2427,135887.64961234076
2428,170811.06601989208
2429,118468.97212886208
2430,137351.57053302764
2431,129256.21760800261
2432,138211.40194296074
2433,143917.3885847469
2434,140924.71212351893
2435,150220.2419979232
2436,99865.87699066185
2437,113420.87585638747
2438,130085.74585304789
2439,110127.77621961331
2440,115728.37285204782
2441,94411.02306604559
2442,106855.94385343319
2443,117329.82190946024
2444,123648.7598879394
2445,84491.50489487714
2446,138138.91873314307
2447,238643.17470486372
2448,144080.24623532325
2449,110419.0802612683
2450,141525.3300566684
2451,134593.96071557008
2452,226106.94276056587
2453,90741.97620213663
2454,128972.04453349924
2455,98581.71778427804
2456,139177.06357050786
2457,120603.20120879184
2458,114728.24407323539
2459,106361.83633624618
2460,141696.38368011132
2461,114381.42376217392
2462,127978.58892626189
2463,119825.06341424875
2464,160999.35513873195
2465,130254.73318473763
2466,97821.05151545737
2467,156410.9806927906
2468,73626.16654935086
2469,87546.4735164569
2470,179562.14092766438
2471,223923.1946229882
2472,164089.80574135119
2473,107703.15225877323
2474,94638.47018605885
2475,255218.0377467176
2476,115372.51210548967
2477,126951.49560468455
2478,156836.34070310893
2479,111075.47615119537
2480,157754.8377566231
2481,120806.0220037999
2482,134375.6438515803
2483,114827.99193941397
2484,114530.93507129975
2485,124058.25106417843
2486,148230.6332639164
2487,162661.82946399428
2488,159487.73006407052
2489,147828.5601139275
2490,146735.78588957182
2491,89477.97149259063
2492,166951.6770507579
2493,128532.97671984808
2494,143549.30262222272
2495,85533.94556525779
2496,213913.23222860004
2497,149508.10121451397
2498,112786.60054100267
2499,85237.39635960157
2500,121068.80109605112
2501,136793.77877615532
2502,139407.81015257977
2503,105662.08097679306
2504,180133.66688915424
2505,229661.75923293352
2506,283331.53205463436
2507,282729.6335884891
2508,268898.3239491859
2509,223799.06286184513
2510,247610.20092445487
2511,183898.24007636684
2512,221864.08597245824
2513,216548.71446328575
2514,242228.24589991002
2515,154414.41967973163
2516,161082.98829114303
2517,144511.35849014463
2518,154865.06767169043
2519,221160.54373996146
2520,206903.4273051014
2521,203314.12377204123
2522,230553.29891774766
2523,132444.8023189229
2524,138672.88215819787
2525,143596.19275754926
2526,134401.92034330685
2527,106591.46675445513
2528,123191.41042019911
2529,129011.72287157399
2530,111032.82351522276
2531,253767.4151462334
2532,227723.23278627876
2533,205776.4558692973
2534,220806.9250049644
2535,277408.9506976836
2536,222565.87095977378
2537,210110.83766666244
2538,182022.67625437104
2539,183719.26789624698
2540,171245.72036179158
2541,183286.11999652063
2542,177317.6971914282
2543,120932.05185821376
2544,121515.00803293973
2545,134590.73273856583
2546,139441.6871939462
2547,121930.78595692418
2548,134728.359508504
2549,158035.3631980302
2550,254172.41482367055
2551,146953.6277822512
2552,127614.553426828
2553,82258.01346330594
2554,105787.82082187154
2555,100361.93647547124
2556,110240.02312084896
2557,104772.49705180865
2558,140660.8978243566
2559,153067.93634482735
2560,146270.57631313373
2561,158400.8530669793
2562,149610.9516016492
2563,158656.70404269677
2564,173979.95973898948
2565,131248.18276398798
2566,157756.9165697062
2567,131751.37102491446
2568,178871.61059067078
2569,194295.69016098062
2570,123730.67231137266
2571,180422.75144446388
2572,181889.08814845933
2573,216488.96064339412
2574,267998.5126602236
2575,125081.7169876479
2576,118254.38280605584
2577,135056.53896156032
2578,81497.95525684411
2579,68997.03270917063
2580,128816.54173826262
2581,133457.0168066659
2582,115444.55981762764
2583,272391.4390124864
2584,166475.6853636198
2585,170207.65128802846
2586,222901.9779858893
2587,203490.5508020328
2588,163745.04017973266
2589,147356.20416143097
2590,230687.38613120065
2591,206814.73604457575
2592,212671.4954472271
2593,219890.0333156173
2594,177666.08515208558
2595,195010.69613704283
2596,350458.00767467445
2597,175014.6297092944
2598,293083.46993143327
2599,300935.3738089019
2600,137389.70575128324
2601,136871.33506989313
2602,78940.4510786519
2603,95261.87247975486
2604,91165.4704848583
2605,79045.77009843661
2606,147076.35267877905
2607,174549.18982406575
2608,182487.38554015677
2609,167052.9353872409
2610,111873.61917224732
2611,131059.29904258516
2612,154029.30057586505
2613,127573.95650886002
2614,130529.74872835167
2615,147755.72815000472
2616,140559.82135950204
2617,171572.70003726214
2618,179312.96821519107
2619,201601.70095489966
2620,184869.72766156142
2621,186864.9613307085
2622,187782.76176537445
2623,233015.58714064263
2624,301493.21787306474
2625,278861.1568020194
2626,165621.14262954015
2627,176499.36677460934
2628,422962.53881060256
2629,458886.8915638549
2630,341463.37694445887
2631,416352.1154389905
2632,383597.7077578255
2633,297313.70825792645
2634,407913.46397593734
2635,158222.4460766397
2636,196656.29964126882
2637,183467.44124173906
2638,280570.2690122057
2639,175988.7182886496
2640,149931.96486818415
2641,94332.16806334948
2642,167564.76739949212
2643,105576.0166984046
2644,122273.54968249961
2645,90991.37248008657
2646,84949.16546315799
2647,99598.24688380353
2648,147974.50412349124
2649,145133.74775603594
2650,149353.62974339764
2651,154452.2158914442
2652,405101.9242242323
2653,282159.9657717729
2654,278566.3531497656
2655,403365.0310554353
2656,346860.7353981055
2657,317862.5953856817
2658,274861.4922094333
2659,306670.27538544475
2660,316297.5784328218
2661,349822.56987542106
2662,341177.2528020799
2663,299105.80178261275
2664,258914.34921123326
2665,313727.23675974197
2666,282574.3032061353
2667,171753.89144007282
2668,181424.12568917865
2669,172365.9468430916
2670,285058.253688797
2671,176033.11492525926
2672,181134.3685690183
2673,208469.11446187095
2674,199007.77996737426
2675,163563.94520285563
2676,188949.1066782732
2677,208684.89270641463
2678,271332.4296624552
2679,288358.8985723412
2680,283086.3052197467
2681,415791.6058713463
2682,331971.6734651938
2683,565843.3131549839
2684,320105.244921536
2685,381499.2746895473
2686,248835.54120044643
2687,315825.3669483792
2688,219622.04301039228
2689,216624.68763391185
2690,417723.88157172006
2691,196078.94674915934
2692,150461.28362323673
2693,192818.8187735258
2694,146817.43446024775
2695,200246.82659807033
2696,177827.1158050106
2697,194303.46544469532
2698,199113.29708691765
2699,188472.06890791332
2700,169650.72190216198
2701,155274.5369542532
2702,109692.87486755683
2703,131713.50892008404
2704,144133.16221622465
2705,129652.08753125834
2706,120427.02812898769
2707,121788.74142467506
2708,145946.33603545217
2709,110593.49061631247
2710,126383.78770911167
2711,265993.7005199184
2712,366758.3997057322
2713,179282.62273282825
2714,155626.57474900538
2715,177733.51133928864
2716,170222.68462908265
2717,186163.75600271687
2718,227922.09269053457
2719,164051.30021332778
2720,179797.04870862557
2721,136911.02782786917
2722,169112.20380318508
2723,149018.42235211888
2724,129392.95110537215
2725,136386.33128720606
2726,140228.43376385837
2727,164654.94476034885
2728,170761.7234089653
2729,153434.7149847034
2730,147896.99495091033
2731,122653.39167672879
2732,124638.64842921977
2733,154068.24478039722
